id,source_dataset,source_url_json,categoria,subcategoria,nombre,descripcion,municipio,territorio,lat,lon,direccion,telefono,web,ficha_turismo
txk_00053,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,UBILLA ATERPETXEA,"En el idílico municipio vizcaíno de Aulesti, a menos de 20 minutos en coche de Leke...",Aulesti,BIZKAIA,43.2983152080274,-2.5614376930622,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217094_a1_rec_turismo/es_217094/217094-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217094_a1_rec_turismo/es_217094/217094-ficha2.html
txk_00054,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,ABARAXKA AZKOITIA HOSTEL,"Rodeado de naturaleza y paisajes verdes, Abaraxka Hostel se sitúa en Azkoitia a 70 kil&oac...",Azkoitia,GIPUZKOA,43.1722984055784,-2.30853882553479,,,abaraxka.eus,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217133_a1_rec_turismo/es_217133/217133-ficha2.html
txk_00055,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,LOGUNE ROOMS,"Logune Rooms está ubicado cerca de la almendra medieval de la capital de Euskadi, la ubica...",Vitoria-Gasteiz,ARABA,42.8487309977915,-2.66950763818381,,,https://etxeckin.com/es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217279_a1_rec_turismo/es_217279/217279-ficha2.html
txk_00056,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,ALBERGUE RURAL DE MANZANOS,"Ubicado en el Casco Histórico de Manzanos, en la Ribera Baja, este albergue perteneciente ...",Ribera Baja/Erriberabeitia,ARABA,42.741674659954,-2.87635421811706,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217284_a1_rec_turismo/es_217284/217284-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217284_a1_rec_turismo/es_217284/217284-ficha2.html
txk_00057,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,COLO COLO,"En pleno centro de San Sebastián se encuentra Colo Colo, un albergue con un nuevo concepto...",Donostia / San Sebastián,GIPUZKOA,43.318926658364,-1.97964857710778,,,https://colocolo.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217303_a1_rec_turismo/es_217303/217303-ficha2.html
txk_00058,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,ZARAUTZ_SURFHOUSE,"En Zarautz Surf House podrás sumergirte en una experiencia inolvidable, un lugar donde el ...",Zarautz,GIPUZKOA,43.2865448649755,-2.17455692133311,,,https://zarautzsurfhouse.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217321_a1_rec_turismo/es_217321/217321-ficha2.html
txk_00059,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,PAORRA BASERRIA,"Este caserío del siglo XVIII, cuidadosamente restaurado para preservar su encanto tradicio...",Aia,GIPUZKOA,43.2632230625154,-2.10823742746477,,,https://paorra.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217329_a1_rec_turismo/es_217329/217329-ficha2.html
txk_00060,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,URBIZIXA,"Urbizixa es un alojamiento que ofrece hospedarse en una casa rural, en habitaciones o pensi&oacut...",Elgoibar,GIPUZKOA,43.1917031134717,-2.38432144929863,,,https://urbizixa.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217336_a1_rec_turismo/es_217336/217336-ficha2.html
txk_00061,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,UNEONAK,El Albergue UneOnak te ofrece una propuesta única de desconexión cerca del centro d...,Donostia / San Sebastián,GIPUZKOA,43.2955657200326,-1.99228515327876,,,https://www.uneonak.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217341_a1_rec_turismo/es_217341/217341-ficha2.html
txk_00062,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,KEIN HOSTEL,"Ubicado en el malecón de Zarautz, a un suspiro de la playa, este albergue es perfecto para...",Zarautz,GIPUZKOA,43.2866915511059,-2.17251789267125,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217344_a1_rec_turismo/es_217344/217344-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217344_a1_rec_turismo/es_217344/217344-ficha2.html
txk_00063,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,URI,"URI Hostel, se encuentra en el vibrante barrio de Uribarri en Bilbao. El hostel está a sol...",Bilbao,BIZKAIA,43.2679160587399,-2.9210508213643,,,https://urihostelbilbao.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217359_a1_rec_turismo/es_217359/217359-ficha2.html
txk_00064,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,POZUETA,"Descubre el encanto rústico y la tranquilidad de Pozueta, un albergue ubicado en un caser&...",Muxika,BIZKAIA,43.3029356827165,-2.72570887113744,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217374_a1_rec_turismo/es_217374/217374-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217374_a1_rec_turismo/es_217374/217374-ficha2.html
txk_00065,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,ERROTA ATERPETXEA,El albergue Errota en Durango ofrece una estancia cómoda y entretenida a solo 10 minutos d...,Durango,BIZKAIA,43.1611423082763,-2.63058747776359,,,https://www.ostatua.ibaizabalikastola.eus,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217375_a1_rec_turismo/es_217375/217375-ficha2.html
txk_00066,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,OPTIMI ROOMS,"Optimi Rooms te trae una propuesta de alojamiento muy especial, dormitorios en forma de cá...",Bilbao,BIZKAIA,43.2582127034517,-2.94393021212731,,,https://www.optimirooms.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217376_a1_rec_turismo/es_217376/217376-ficha2.html
txk_00067,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,BCOOL GUITAR,Bilbao es una ciudad que ofrece una experiencia única para aquellos que la visitan. Desde ...,Bilbao,BIZKAIA,43.2584770329824,-2.93321134923983,,,https://bcoolhostels.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217377_a1_rec_turismo/es_217377/217377-ficha2.html
txk_00068,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,URDAIBAI BIRD CENTER,"La Biosfera de Urdaibai es el lugar perfecto para la gente que ama la observación de aves,...",Gautegiz Arteaga,BIZKAIA,43.3469270500343,-2.6570851449223,,,https://www.birdcenter.org/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217378_a1_rec_turismo/es_217378/217378-ficha2.html
txk_00069,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,ALBERGUE AMALURRA,El Albergue Amalurra es un pequeño oasis enclavado en un entorno natural privilegiado...,Artzentales,BIZKAIA,43.2355496406319,-3.21946274034203,,,https://amalurra.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217379_a1_rec_turismo/es_217379/217379-ficha2.html
txk_00070,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,ALBERGUE AKARREGI,El albergue permanecerá abierto del 17 de marzo al 19 de octubreUbicado en la pintore...,Getaria,GIPUZKOA,43.30295196,-2.21000639,,,https://www.akarregi-kanpaia.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000218141_a1_rec_turismo/es_218141/218141-ficha2.html
txk_00071,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,LARRAITZ,"Descubre Larraitz Aterpetxea, un acogedor albergue situado en el encantador pueblo de Aizarnazaba...",Aizarnazabal,GIPUZKOA,43.27165191,-2.23830295,,,www.kostacamp.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000218236_a1_rec_turismo/es_218236/218236-ficha2.html
txk_00072,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,OLABE,"Olabe se encuentra en Ea, un pueblo costero cerca de uno de los mayores espacios naturales de Eus...",Ea,BIZKAIA,43.3767817,-2.57754686,,,https://www.olabe.eu/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000218835_a1_rec_turismo/es_218835/218835-ficha2.html
txk_00073,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,URBAN GARDEN BILBAO,Urban Garden Bilbao es el alojamiento perfecto para descubrir todos los rincones de Bilbao. A poc...,Bilbao,BIZKAIA,43.25502478,-2.92957059,,,https://urbangardenbilbao.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000219019_a1_rec_turismo/es_219019/219019-ficha2.html
txk_00074,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,LAMIA BBK WOMEN HOSTEL,"Lamia BBK Women Hostel es mucho más que un alojamiento, es un espacio pensado especialment...",Bilbao,BIZKAIA,43.2517763360229,-2.94665727897357,,,https://lamiabbkhostel.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000219484_a1_rec_turismo/es_219484/219484-ficha2.html
txk_00075,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,APTC ETXEA,"Ubicado en el corazón de Vitoria-Gasteiz, APTC Etxea es un albergue acogedor y funcional, ...",Vitoria-Gasteiz,ARABA,42.850405,-2.67364515,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000219534_a1_rec_turismo/es_219534/219534-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000219534_a1_rec_turismo/es_219534/219534-ficha2.html
txk_00076,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,MONTE BASERRIA,"Ubicado en Ziortza-Bolibar, muy cerca de la Colegiata de Zenarruza y del Museo de Simón Bo...",Ziortza-Bolibar,BIZKAIA,43.2434904326046,-2.53831100180574,,,https://www.montebaserria.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000220063_a1_rec_turismo/es_220063/220063-ficha2.html
txk_00077,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,MUNITIBARREKO ALBERGEA,"En el encantador pueblo de Munitibar, este albergue ofrece una estancia cómoda y acogedora...",Munitibar-Arbatzegi Gerrikaitz,BIZKAIA,43.26550666,-2.59295169,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000220263_a1_rec_turismo/es_220263/220263-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000220263_a1_rec_turismo/es_220263/220263-ficha2.html
txk_00078,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,SALLOBANTE ATERPETXEA,La casa Sallobante Aterpetxea ubicada en Errigoiti es el alojamiento ideal para grupos. Dispone d...,Errigoiti,BIZKAIA,43.32992818,-2.71954618,,,https://sallobante.eus/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000220602_a1_rec_turismo/es_220602/220602-ficha2.html
txk_00079,albergues,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/albergues_de_euskadi/opendata/alojamientos.json,Alojamiento,Albergues,AREITZ SOROA ATERPE,"Albergue Areitz Soroa Aterpe está ubicado en Galdames, es un enclave rural úni...",Galdames,BIZKAIA,43.25897674,-3.13668013,,,https://albergueareitzsoroa.es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000221180_a1_rec_turismo/es_221180/221180-ficha2.html
txk_00080,alojamientos_rurales,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/alojamientos_rurales_euskadi/opendata/alojamientos.json,Alojamiento,Alojamientos rurales,ABAIENEA,Abaienea pone a tu disposición una casa de agroturismo y dos apartamentos rurales en Ari&n...,Vitoria-Gasteiz,ARABA,42.82767890685004,-2.7537125500000457,Ariñez 30,945 290 640,http://www.abaienea.es,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000000511_a1_rec_turismo/es_511/511-ficha2.html
txk_00081,alojamientos_rurales,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/alojamientos_rurales_euskadi/opendata/alojamientos.json,Alojamiento,Alojamientos rurales,ABETA BERRI,"Caserío rehabilitado ubicado en el barrio de Meagas, a 3 kilómetros de Getaria y de la playa, en ...",Getaria,GIPUZKOA,43.28732946,-2.21225186,Meaga Auzoa 23,943 133 960,http://www.aberricasarural.com,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000014542_a1_rec_turismo/es_14542/14542-ficha2.html
txk_00082,alojamientos_rurales,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/alojamientos_rurales_euskadi/opendata/alojamientos.json,Alojamiento,Alojamientos rurales,ABETA-ZAHARRA,"Caserío fundado hace más de 400 años y renovado completamente en 2007, con m...",Getaria,GIPUZKOA,43.287136471783306,-2.211844242625034,Meaga Auzoa 27,943 833 041,http://www.abetazaharra.eu,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000017401_a1_rec_turismo/es_17401/17401-ficha2.html
txk_00083,alojamientos_rurales,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/alojamientos_rurales_euskadi/opendata/alojamientos.json,Alojamiento,Alojamientos rurales,ADELA ETXEA,"Casa de arquitectura típica situada muy cerca del pantano de Ullibarri y del Parque de Garaio, un...",Barrundia,ARABA,42.91683001,-2.49361328,La Iglesia Bidea 8,945317177,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000000453_a1_rec_turismo/es_453/453-ficha2.html,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000000453_a1_rec_turismo/es_453/453-ficha2.html
txk_00084,alojamientos_rurales,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/alojamientos_rurales_euskadi/opendata/alojamientos.json,Alojamiento,Alojamientos rurales,AGERRE,"Caserío rehabilitado, ubicado en una zona rural, rodeado de prados, montes de bosques, hue...",Gamiz-Fika,BIZKAIA,43.304629,-2.800274,Mendotza Auzoa 42,946 153 318,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000028041_a1_rec_turismo/es_28041/28041-ficha2.html,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000028041_a1_rec_turismo/es_28041/28041-ficha2.html
txk_00085,alojamientos_rurales,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/alojamientos_rurales_euskadi/opendata/alojamientos.json,Alojamiento,Alojamientos rurales,AGERRE BERRI,"La Casa Rural Agerre Berri se encuentra en Larraul, un municipio de Tolosaldea rodeado de un inte...",Larraul,GIPUZKOA,43.1878438,-2.1023818,"Diseminado, 22",607280591,https://www.agerreberri.com/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000215513_a1_rec_turismo/es_215513/215513-ficha2.html
txk_00086,alojamientos_rurales,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/alojamientos_rurales_euskadi/opendata/alojamientos.json,Alojamiento,Alojamientos rurales,AGERRE GOIKOA,"Caserío rehabilitado ubicado en Zarautz, a 400 metros de la playa. Dispone de seis habitaciones d...",Zarautz,GIPUZKOA,43.28462191,-2.15470786,Mendibeltz Bidea 3,943833248,http://www.nekatur.net/agerregoikoa,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000000328_a1_rec_turismo/es_328/328-ficha2.html
txk_00087,alojamientos_rurales,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/alojamientos_rurales_euskadi/opendata/alojamientos.json,Alojamiento,Alojamientos rurales,AGERRE-SORO HAUNDI,Caserío de nueva construcción ubicado en plena naturaleza con vistas al mar. Cuenta...,Aia,GIPUZKOA,43.24609335,-2.11138195,Andatza 21,,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000000602_a1_rec_turismo/es_602/602-ficha2.html,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000000602_a1_rec_turismo/es_602/602-ficha2.html
txk_00088,alojamientos_rurales,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/alojamientos_rurales_euskadi/opendata/alojamientos.json,Alojamiento,Alojamientos rurales,AGIÑA,"Caserío ubicado en plena montaña, en un entorno muy tranquilo, el valle de Aizarna ...",Zestoa,GIPUZKOA,43.2311505,-2.23243791,Ezenarro Bidea 4,943 147 909,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000000331_a1_rec_turismo/es_331/331-ficha2.html,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000000331_a1_rec_turismo/es_331/331-ficha2.html
